timestamp,evento,latencia_ms,espera_cola_ms
2026-06-03 20:00:00.431200,HIT,3.8,231.0
2026-06-03 20:00:00.436800,HIT,5.12,234.0
2026-06-03 20:00:00.442400,MISS,67.07,237.0
2026-06-03 20:00:00.448000,MISS,70.75,240.0
2026-06-03 20:00:00.453600,HIT,4.0,243.0
2026-06-03 20:00:00.459200,HIT,4.7,246.0
2026-06-03 20:00:00.464800,HIT,5.57,249.0
2026-06-03 20:00:00.470400,HIT,4.77,252.0
2026-06-03 20:00:00.476000,HIT,4.97,255.0
2026-06-03 20:00:00.481600,HIT,4.79,258.0
2026-06-03 20:00:00.487200,HIT,4.93,261.0
2026-06-03 20:00:00.492800,HIT,5.61,264.0
2026-06-03 20:00:00.498400,MISS,29.63,267.0
2026-06-03 20:00:00.504000,MISS,57.7,270.0
2026-06-03 20:00:00.509600,MISS,27.93,273.0
2026-06-03 20:00:00.515200,HIT,3.13,276.0
2026-06-03 20:00:00.520800,HIT,5.87,279.0
2026-06-03 20:00:00.526400,HIT,4.3,282.0
2026-06-03 20:00:00.532000,HIT,4.76,285.0
2026-06-03 20:00:00.537600,HIT,5.6,288.0
2026-06-03 20:00:00.543200,MISS,18.83,291.0
2026-06-03 20:00:00.548800,HIT,4.48,294.0
2026-06-03 20:00:00.554400,HIT,4.07,297.0
2026-06-03 20:00:00.560000,HIT,3.06,300.0
2026-06-03 20:00:00.565600,HIT,5.57,303.0
2026-06-03 20:00:00.571200,HIT,5.81,306.0
2026-06-03 20:00:00.576800,HIT,5.3,309.0
2026-06-03 20:00:00.582400,HIT,3.99,312.0
2026-06-03 20:00:00.588000,HIT,4.86,315.0
2026-06-03 20:00:00.593600,MISS,21.79,318.0
2026-06-03 20:00:00.599200,HIT,3.56,321.0
2026-06-03 20:00:00.604800,HIT,4.31,324.0
2026-06-03 20:00:00.610400,HIT,3.78,327.0
2026-06-03 20:00:00.616000,HIT,3.65,330.0
2026-06-03 20:00:00.621600,HIT,4.34,333.0
2026-06-03 20:00:00.627200,HIT,4.45,336.0
2026-06-03 20:00:00.632800,MISS,26.49,339.0
2026-06-03 20:00:00.638400,HIT,4.97,342.0
2026-06-03 20:00:00.644000,HIT,5.51,345.0
2026-06-03 20:00:00.649600,MISS,20.75,348.0
2026-06-03 20:00:00.655200,HIT,4.01,351.0
2026-06-03 20:00:00.660800,HIT,4.68,354.0
2026-06-03 20:00:00.666400,MISS,25.3,357.0
2026-06-03 20:00:00.672000,HIT,5.88,360.0
2026-06-03 20:00:00.677600,HIT,3.91,363.0
2026-06-03 20:00:00.683200,HIT,4.42,366.0
2026-06-03 20:00:00.688800,HIT,5.12,369.0
2026-06-03 20:00:00.694400,HIT,3.64,372.0
2026-06-03 20:00:00.700000,MISS,69.43,375.0
2026-06-03 20:00:00.705600,HIT,4.78,378.0
2026-06-03 20:00:00.711200,MISS,59.44,381.0
2026-06-03 20:00:00.716800,HIT,3.79,384.0
2026-06-03 20:00:00.722400,HIT,3.8,387.0
2026-06-03 20:00:00.728000,HIT,3.25,390.0
2026-06-03 20:00:00.733600,HIT,3.42,393.0
2026-06-03 20:00:00.739200,MISS,36.8,396.0
2026-06-03 20:00:00.744800,HIT,3.42,399.0
2026-06-03 20:00:00.750400,HIT,4.26,402.0
2026-06-03 20:00:00.756000,HIT,4.53,405.0
2026-06-03 20:00:00.761600,HIT,5.88,408.0
2026-06-03 20:00:00.767200,HIT,4.76,411.0
2026-06-03 20:00:00.772800,HIT,3.76,414.0
2026-06-03 20:00:00.778400,HIT,3.75,417.0
2026-06-03 20:00:00.784000,HIT,3.94,420.0
2026-06-03 20:00:00.789600,HIT,5.1,423.0
2026-06-03 20:00:00.795200,HIT,4.96,426.0
2026-06-03 20:00:00.800800,HIT,5.07,429.0
2026-06-03 20:00:00.806400,MISS,59.11,432.0
2026-06-03 20:00:00.812000,HIT,5.34,435.0
2026-06-03 20:00:00.817600,HIT,3.84,438.0
2026-06-03 20:00:00.823200,HIT,3.13,441.0
2026-06-03 20:00:00.828800,HIT,3.6,444.0
2026-06-03 20:00:00.834400,HIT,4.83,447.0
2026-06-03 20:00:00.840000,HIT,4.02,450.0
2026-06-03 20:00:00.845600,HIT,5.73,453.0
2026-06-03 20:00:00.851200,HIT,3.27,456.0
2026-06-03 20:00:00.856800,HIT,5.86,459.0
2026-06-03 20:00:00.862400,HIT,3.07,462.0
2026-06-03 20:00:00.868000,HIT,3.03,465.0
2026-06-03 20:00:00.873600,HIT,3.63,468.0
2026-06-03 20:00:00.879200,HIT,5.0,471.0
2026-06-03 20:00:00.884800,HIT,3.71,474.0
2026-06-03 20:00:00.890400,HIT,4.2,477.0
2026-06-03 20:00:00.896000,HIT,3.31,480.0
2026-06-03 20:00:00.901600,MISS,35.99,483.0
2026-06-03 20:00:00.907200,HIT,5.79,486.0
2026-06-03 20:00:00.912800,HIT,3.04,489.0
2026-06-03 20:00:00.918400,HIT,3.31,492.0
2026-06-03 20:00:00.924000,HIT,5.25,495.0
2026-06-03 20:00:00.929600,HIT,4.57,498.0
2026-06-03 20:00:00.935200,HIT,4.73,501.0
2026-06-03 20:00:00.940800,HIT,5.99,504.0
2026-06-03 20:00:00.946400,HIT,3.47,507.0
2026-06-03 20:00:00.952000,MISS,68.64,510.0
2026-06-03 20:00:00.957600,HIT,3.88,513.0
2026-06-03 20:00:00.963200,HIT,5.86,516.0
2026-06-03 20:00:00.968800,MISS,49.37,519.0
2026-06-03 20:00:00.974400,HIT,4.81,522.0
2026-06-03 20:00:00.980000,HIT,5.68,525.0
2026-06-03 20:00:00.985600,MISS,23.59,528.0
2026-06-03 20:00:00.991200,HIT,4.79,531.0
2026-06-03 20:00:00.996800,HIT,3.05,534.0
2026-06-03 20:00:01.002400,HIT,5.07,537.0
2026-06-03 20:00:01.008000,HIT,4.32,540.0
2026-06-03 20:00:01.013600,HIT,4.85,543.0
2026-06-03 20:00:01.019200,MISS,75.85,546.0
2026-06-03 20:00:01.024800,HIT,5.78,549.0
2026-06-03 20:00:01.030400,HIT,5.99,552.0
2026-06-03 20:00:01.036000,HIT,5.02,555.0
2026-06-03 20:00:01.041600,HIT,4.51,558.0
2026-06-03 20:00:01.047200,HIT,4.53,561.0
2026-06-03 20:00:01.052800,HIT,4.74,564.0
2026-06-03 20:00:01.058400,MISS,45.44,567.0
2026-06-03 20:00:01.064000,HIT,3.09,570.0
2026-06-03 20:00:01.069600,HIT,5.66,573.0
2026-06-03 20:00:01.075200,HIT,4.84,576.0
2026-06-03 20:00:01.080800,HIT,3.86,579.0
2026-06-03 20:00:01.086400,HIT,4.78,582.0
2026-06-03 20:00:01.092000,HIT,5.38,585.0
2026-06-03 20:00:01.097600,HIT,5.52,588.0
2026-06-03 20:00:01.103200,HIT,4.68,591.0
2026-06-03 20:00:01.108800,HIT,3.61,594.0
2026-06-03 20:00:01.114400,HIT,3.18,597.0
2026-06-03 20:00:01.120000,MISS,54.44,600.0
2026-06-03 20:00:01.125600,MISS,21.59,603.0
2026-06-03 20:00:01.131200,HIT,5.44,606.0
2026-06-03 20:00:01.136800,HIT,4.99,609.0
2026-06-03 20:00:01.142400,MISS,70.28,612.0
2026-06-03 20:00:01.148000,HIT,5.78,615.0
2026-06-03 20:00:01.153600,HIT,5.32,618.0
2026-06-03 20:00:01.159200,HIT,4.44,621.0
2026-06-03 20:00:01.164800,HIT,3.42,624.0
2026-06-03 20:00:01.170400,HIT,5.56,627.0
2026-06-03 20:00:01.176000,HIT,3.48,630.0
2026-06-03 20:00:01.181600,HIT,3.56,633.0
2026-06-03 20:00:01.187200,HIT,5.31,636.0
2026-06-03 20:00:01.192800,HIT,5.85,639.0
2026-06-03 20:00:01.198400,HIT,3.84,642.0
2026-06-03 20:00:01.204000,HIT,4.07,645.0
2026-06-03 20:00:01.209600,HIT,5.84,648.0
2026-06-03 20:00:01.215200,HIT,5.31,651.0
2026-06-03 20:00:01.220800,HIT,3.65,654.0
2026-06-03 20:00:01.226400,HIT,4.67,657.0
2026-06-03 20:00:01.232000,MISS,59.52,660.0
2026-06-03 20:00:01.237600,HIT,4.77,663.0
2026-06-03 20:00:01.243200,MISS,49.82,666.0
2026-06-03 20:00:01.248800,MISS,37.38,669.0
2026-06-03 20:00:01.254400,HIT,4.88,672.0
2026-06-03 20:00:01.260000,HIT,5.92,675.0
2026-06-03 20:00:01.265600,HIT,3.29,678.0
2026-06-03 20:00:01.271200,HIT,4.31,681.0
2026-06-03 20:00:01.276800,HIT,4.41,684.0
2026-06-03 20:00:01.282400,HIT,4.85,687.0
2026-06-03 20:00:01.288000,HIT,3.63,690.0
2026-06-03 20:00:01.293600,HIT,4.36,693.0
2026-06-03 20:00:01.299200,HIT,5.85,696.0
2026-06-03 20:00:01.304800,HIT,4.9,699.0
2026-06-03 20:00:01.310400,HIT,4.46,702.0
2026-06-03 20:00:01.316000,MISS,22.68,705.0
2026-06-03 20:00:01.321600,HIT,5.0,708.0
2026-06-03 20:00:01.327200,HIT,3.3,711.0
2026-06-03 20:00:01.332800,HIT,4.2,714.0
2026-06-03 20:00:01.338400,HIT,5.45,717.0
2026-06-03 20:00:01.344000,HIT,5.58,720.0
2026-06-03 20:00:01.349600,HIT,6.0,723.0
2026-06-03 20:00:01.355200,HIT,5.71,726.0
2026-06-03 20:00:01.360800,HIT,5.25,729.0
2026-06-03 20:00:01.366400,HIT,4.91,732.0
2026-06-03 20:00:01.372000,HIT,3.45,735.0
2026-06-03 20:00:01.377600,HIT,3.77,738.0
2026-06-03 20:00:01.383200,HIT,5.31,741.0
2026-06-03 20:00:01.388800,HIT,5.26,744.0
2026-06-03 20:00:01.394400,HIT,3.53,747.0
2026-06-03 20:00:01.400000,HIT,4.44,750.0
2026-06-03 20:00:01.405600,HIT,3.09,753.0
2026-06-03 20:00:01.411200,HIT,3.91,756.0
2026-06-03 20:00:01.416800,HIT,5.46,759.0
2026-06-03 20:00:01.422400,HIT,4.21,762.0
2026-06-03 20:00:01.428000,HIT,3.95,765.0
2026-06-03 20:00:01.433600,HIT,4.05,768.0
2026-06-03 20:00:01.439200,HIT,4.59,771.0
2026-06-03 20:00:01.444800,HIT,3.49,774.0
2026-06-03 20:00:01.450400,HIT,3.31,777.0
2026-06-03 20:00:01.456000,HIT,5.74,780.0
2026-06-03 20:00:01.461600,HIT,4.25,783.0
2026-06-03 20:00:01.467200,HIT,5.57,786.0
2026-06-03 20:00:01.472800,MISS,71.58,789.0
2026-06-03 20:00:01.478400,MISS,69.99,792.0
2026-06-03 20:00:01.484000,HIT,5.61,795.0
2026-06-03 20:00:01.489600,HIT,4.34,798.0
2026-06-03 20:00:01.495200,HIT,3.91,801.0
2026-06-03 20:00:01.500800,HIT,3.44,804.0
2026-06-03 20:00:01.506400,MISS,30.29,807.0
2026-06-03 20:00:01.512000,MISS,36.9,810.0
2026-06-03 20:00:01.517600,HIT,3.5,813.0
2026-06-03 20:00:01.523200,HIT,4.58,816.0
2026-06-03 20:00:01.528800,HIT,5.59,819.0
2026-06-03 20:00:01.534400,MISS,79.04,822.0
2026-06-03 20:00:01.540000,HIT,4.26,825.0
2026-06-03 20:00:01.545600,HIT,4.94,828.0
2026-06-03 20:00:01.551200,HIT,3.0,831.0
2026-06-03 20:00:01.556800,HIT,5.15,834.0
2026-06-03 20:00:01.562400,MISS,35.99,837.0
2026-06-03 20:00:01.568000,HIT,5.8,840.0
2026-06-03 20:00:01.573600,HIT,3.69,843.0
2026-06-03 20:00:01.579200,HIT,4.63,846.0
2026-06-03 20:00:01.584800,HIT,4.33,849.0
2026-06-03 20:00:01.590400,HIT,5.0,852.0
2026-06-03 20:00:01.596000,MISS,23.24,855.0
2026-06-03 20:00:01.601600,HIT,3.48,858.0
2026-06-03 20:00:01.607200,MISS,77.46,861.0
2026-06-03 20:00:01.612800,HIT,5.53,864.0
2026-06-03 20:00:01.618400,HIT,3.25,867.0
2026-06-03 20:00:01.624000,HIT,5.31,870.0
2026-06-03 20:00:01.629600,HIT,5.47,873.0
2026-06-03 20:00:01.635200,HIT,4.44,876.0
2026-06-03 20:00:01.640800,HIT,3.81,879.0
2026-06-03 20:00:01.646400,HIT,4.54,882.0
2026-06-03 20:00:01.652000,HIT,4.67,885.0
2026-06-03 20:00:01.657600,HIT,3.14,888.0
2026-06-03 20:00:01.663200,MISS,61.31,891.0
2026-06-03 20:00:01.668800,MISS,31.51,894.0
2026-06-03 20:00:01.674400,HIT,5.86,897.0
2026-06-03 20:00:01.680000,HIT,3.82,900.0
2026-06-03 20:00:01.685600,HIT,5.69,903.0
2026-06-03 20:00:01.691200,HIT,5.28,906.0
2026-06-03 20:00:01.696800,HIT,5.62,909.0
2026-06-03 20:00:01.702400,HIT,5.11,912.0
2026-06-03 20:00:01.708000,MISS,50.09,915.0
2026-06-03 20:00:01.713600,HIT,4.43,918.0
2026-06-03 20:00:01.719200,HIT,3.53,921.0
2026-06-03 20:00:01.724800,HIT,3.37,924.0
2026-06-03 20:00:01.730400,HIT,4.92,927.0
2026-06-03 20:00:01.736000,MISS,62.83,930.0
2026-06-03 20:00:01.741600,HIT,5.75,933.0
2026-06-03 20:00:01.747200,HIT,5.12,936.0
2026-06-03 20:00:01.752800,MISS,19.59,939.0
2026-06-03 20:00:01.758400,HIT,5.01,942.0
2026-06-03 20:00:01.764000,HIT,5.12,945.0
2026-06-03 20:00:01.769600,HIT,4.72,948.0
2026-06-03 20:00:01.775200,HIT,5.31,951.0
2026-06-03 20:00:01.780800,HIT,3.61,954.0
2026-06-03 20:00:01.786400,HIT,3.72,957.0
2026-06-03 20:00:01.792000,HIT,4.48,960.0
2026-06-03 20:00:01.797600,MISS,40.05,963.0
2026-06-03 20:00:01.803200,HIT,5.61,966.0
2026-06-03 20:00:01.808800,HIT,4.63,969.0
2026-06-03 20:00:01.814400,HIT,4.42,972.0
2026-06-03 20:00:01.820000,HIT,3.58,975.0
2026-06-03 20:00:01.825600,HIT,3.67,978.0
2026-06-03 20:00:01.831200,MISS,79.89,981.0
2026-06-03 20:00:01.836800,HIT,5.48,984.0
2026-06-03 20:00:01.842400,HIT,4.25,987.0
2026-06-03 20:00:01.848000,HIT,3.97,990.0
2026-06-03 20:00:01.853600,HIT,5.24,993.0
2026-06-03 20:00:01.859200,MISS,27.01,996.0
2026-06-03 20:00:01.864800,HIT,3.1,999.0
2026-06-03 20:00:01.870400,HIT,4.47,1002.0
2026-06-03 20:00:01.876000,HIT,5.7,1005.0
2026-06-03 20:00:01.881600,MISS,71.09,1008.0
2026-06-03 20:00:01.887200,HIT,4.8,1011.0
2026-06-03 20:00:01.892800,MISS,46.91,1014.0
2026-06-03 20:00:01.898400,HIT,5.58,1017.0
2026-06-03 20:00:01.904000,HIT,5.0,1020.0
2026-06-03 20:00:01.909600,MISS,21.17,1023.0
2026-06-03 20:00:01.915200,HIT,5.69,1026.0
2026-06-03 20:00:01.920800,HIT,5.94,1029.0
2026-06-03 20:00:01.926400,HIT,3.31,1032.0
2026-06-03 20:00:01.932000,MISS,22.11,1035.0
2026-06-03 20:00:01.937600,HIT,3.33,1038.0
2026-06-03 20:00:01.943200,HIT,4.98,1041.0
2026-06-03 20:00:01.948800,HIT,4.17,1044.0
2026-06-03 20:00:01.954400,MISS,53.89,1047.0
2026-06-03 20:00:01.960000,HIT,4.52,1050.0
2026-06-03 20:00:01.965600,HIT,5.07,1053.0
2026-06-03 20:00:01.971200,HIT,4.35,1056.0
2026-06-03 20:00:01.976800,HIT,5.67,1059.0
2026-06-03 20:00:01.982400,HIT,5.23,1062.0
2026-06-03 20:00:01.988000,HIT,3.33,1065.0
2026-06-03 20:00:01.993600,HIT,5.72,1068.0
2026-06-03 20:00:01.999200,HIT,4.57,1071.0
2026-06-03 20:00:02.004800,HIT,4.18,1074.0
2026-06-03 20:00:02.010400,HIT,3.64,1077.0
2026-06-03 20:00:02.016000,HIT,3.0,1080.0
2026-06-03 20:00:02.021600,HIT,3.64,1083.0
2026-06-03 20:00:02.027200,HIT,3.87,1086.0
2026-06-03 20:00:02.032800,HIT,5.35,1089.0
2026-06-03 20:00:02.038400,MISS,17.68,1092.0
2026-06-03 20:00:02.044000,HIT,5.94,1095.0
2026-06-03 20:00:02.049600,HIT,5.76,1098.0
2026-06-03 20:00:02.055200,HIT,3.29,1101.0
2026-06-03 20:00:02.060800,HIT,5.17,1104.0
2026-06-03 20:00:02.066400,HIT,5.1,1107.0
2026-06-03 20:00:02.072000,HIT,5.68,1110.0
2026-06-03 20:00:02.077600,HIT,4.86,1113.0
2026-06-03 20:00:02.083200,MISS,16.77,1116.0
2026-06-03 20:00:02.088800,HIT,5.31,1119.0
2026-06-03 20:00:02.094400,HIT,4.98,1122.0
2026-06-03 20:00:02.100000,HIT,3.03,1125.0
2026-06-03 20:00:02.105600,HIT,5.05,1128.0
2026-06-03 20:00:02.111200,HIT,4.91,1131.0
2026-06-03 20:00:02.116800,HIT,3.19,1134.0
2026-06-03 20:00:02.122400,HIT,3.81,1137.0
2026-06-03 20:00:02.128000,HIT,3.19,1140.0
2026-06-03 20:00:02.133600,HIT,5.42,1143.0
2026-06-03 20:00:02.139200,HIT,5.24,1146.0
2026-06-03 20:00:02.144800,HIT,5.48,1149.0
2026-06-03 20:00:02.150400,HIT,3.97,1152.0
2026-06-03 20:00:02.156000,MISS,20.34,1155.0
2026-06-03 20:00:02.161600,HIT,4.4,1158.0
2026-06-03 20:00:02.167200,HIT,3.28,1161.0
2026-06-03 20:00:02.172800,HIT,5.65,1164.0
2026-06-03 20:00:02.178400,HIT,4.11,1167.0
2026-06-03 20:00:02.184000,HIT,5.93,1170.0
2026-06-03 20:00:02.189600,MISS,59.54,1173.0
2026-06-03 20:00:02.195200,HIT,4.01,1176.0
2026-06-03 20:00:02.200800,HIT,4.32,1179.0
2026-06-03 20:00:02.206400,HIT,4.14,1182.0
2026-06-03 20:00:02.212000,HIT,5.24,1185.0
2026-06-03 20:00:02.217600,HIT,4.06,1188.0
2026-06-03 20:00:02.223200,HIT,3.39,1191.0
2026-06-03 20:00:02.228800,MISS,68.96,1194.0
2026-06-03 20:00:02.234400,HIT,3.37,1197.0
2026-06-03 20:00:02.240000,HIT,5.59,1200.0
2026-06-03 20:00:02.245600,HIT,3.46,1203.0
2026-06-03 20:00:02.251200,HIT,3.85,1206.0
2026-06-03 20:00:02.256800,HIT,3.27,1209.0
2026-06-03 20:00:02.262400,HIT,5.2,1212.0
2026-06-03 20:00:02.268000,HIT,4.78,1215.0
2026-06-03 20:00:02.273600,HIT,5.86,1218.0
2026-06-03 20:00:02.279200,HIT,3.23,1221.0
2026-06-03 20:00:02.284800,HIT,5.11,1224.0
2026-06-03 20:00:02.290400,HIT,3.38,1227.0
2026-06-03 20:00:02.296000,HIT,5.97,1230.0
2026-06-03 20:00:02.301600,HIT,3.89,1233.0
2026-06-03 20:00:02.307200,HIT,5.4,1236.0
2026-06-03 20:00:02.312800,MISS,49.77,1239.0
2026-06-03 20:00:02.318400,HIT,3.4,1242.0
2026-06-03 20:00:02.324000,HIT,3.71,1245.0
2026-06-03 20:00:02.329600,HIT,4.45,1248.0
2026-06-03 20:00:02.335200,HIT,3.3,1251.0
2026-06-03 20:00:02.340800,HIT,3.29,1254.0
2026-06-03 20:00:02.346400,HIT,5.29,1257.0
2026-06-03 20:00:02.352000,MISS,67.05,1260.0
2026-06-03 20:00:02.357600,HIT,5.27,1263.0
2026-06-03 20:00:02.363200,MISS,46.2,1266.0
2026-06-03 20:00:02.368800,HIT,5.84,1269.0
2026-06-03 20:00:02.374400,HIT,5.86,1272.0
2026-06-03 20:00:02.380000,HIT,4.91,1275.0
2026-06-03 20:00:02.385600,HIT,3.73,1278.0
2026-06-03 20:00:02.391200,HIT,4.1,1281.0
2026-06-03 20:00:02.396800,HIT,4.12,1284.0
2026-06-03 20:00:02.402400,HIT,5.18,1287.0
2026-06-03 20:00:02.408000,HIT,5.9,1290.0
2026-06-03 20:00:02.413600,HIT,3.22,1293.0
2026-06-03 20:00:02.419200,HIT,5.37,1296.0
2026-06-03 20:00:02.424800,MISS,79.12,1299.0
2026-06-03 20:00:02.430400,HIT,3.22,1302.0
2026-06-03 20:00:02.436000,HIT,5.7,1305.0
2026-06-03 20:00:02.441600,HIT,5.49,1308.0
2026-06-03 20:00:02.447200,HIT,5.83,1311.0
2026-06-03 20:00:02.452800,HIT,5.02,1314.0
2026-06-03 20:00:02.458400,MISS,70.85,1317.0
2026-06-03 20:00:02.464000,HIT,4.96,1320.0
2026-06-03 20:00:02.469600,HIT,4.13,1323.0
2026-06-03 20:00:02.475200,HIT,4.61,1326.0
2026-06-03 20:00:02.480800,HIT,3.25,1329.0
2026-06-03 20:00:02.486400,HIT,4.63,1332.0
2026-06-03 20:00:02.492000,HIT,5.2,1335.0
2026-06-03 20:00:02.497600,HIT,5.16,1338.0
2026-06-03 20:00:02.503200,HIT,3.3,1341.0
2026-06-03 20:00:02.508800,HIT,4.73,1344.0
2026-06-03 20:00:02.514400,HIT,4.02,1347.0
2026-06-03 20:00:02.520000,HIT,4.52,1350.0
2026-06-03 20:00:02.525600,MISS,30.49,1353.0
2026-06-03 20:00:02.531200,HIT,4.8,1356.0
2026-06-03 20:00:02.536800,HIT,3.24,1359.0
2026-06-03 20:00:02.542400,HIT,4.38,1362.0
2026-06-03 20:00:02.548000,HIT,5.09,1365.0
2026-06-03 20:00:02.553600,HIT,3.55,1368.0
2026-06-03 20:00:02.559200,HIT,5.23,1371.0
2026-06-03 20:00:02.564800,HIT,3.9,1374.0
2026-06-03 20:00:02.570400,HIT,3.02,1377.0
2026-06-03 20:00:02.576000,HIT,5.54,1380.0
2026-06-03 20:00:02.581600,HIT,5.36,1383.0
2026-06-03 20:00:02.587200,HIT,5.37,1386.0
2026-06-03 20:00:02.592800,HIT,3.41,1389.0
2026-06-03 20:00:02.598400,HIT,5.49,1392.0
2026-06-03 20:00:02.604000,HIT,5.64,1395.0
2026-06-03 20:00:02.609600,HIT,3.23,1398.0
2026-06-03 20:00:02.615200,MISS,68.59,1401.0
2026-06-03 20:00:02.620800,HIT,3.08,1404.0
2026-06-03 20:00:02.626400,HIT,3.12,1407.0
2026-06-03 20:00:02.632000,HIT,4.83,1410.0
2026-06-03 20:00:02.637600,HIT,3.26,1413.0
2026-06-03 20:00:02.643200,HIT,3.91,1416.0
2026-06-03 20:00:02.648800,HIT,4.12,1419.0
2026-06-03 20:00:02.654400,HIT,5.79,1422.0
2026-06-03 20:00:02.660000,HIT,3.42,1425.0
2026-06-03 20:00:02.665600,HIT,5.24,1428.0
2026-06-03 20:00:02.671200,HIT,4.11,1431.0
2026-06-03 20:00:02.676800,HIT,3.67,1434.0
2026-06-03 20:00:02.682400,HIT,5.69,1437.0
2026-06-03 20:00:02.688000,MISS,74.76,1440.0
2026-06-03 20:00:02.693600,HIT,4.21,1443.0
2026-06-03 20:00:02.699200,HIT,4.27,1446.0
2026-06-03 20:00:02.704800,MISS,71.81,1449.0
2026-06-03 20:00:02.710400,HIT,5.68,1452.0
2026-06-03 20:00:02.716000,MISS,27.36,1455.0
2026-06-03 20:00:02.721600,HIT,5.05,1458.0
2026-06-03 20:00:02.727200,HIT,5.98,1461.0
2026-06-03 20:00:02.732800,MISS,62.14,1464.0
2026-06-03 20:00:02.738400,HIT,3.15,1467.0
2026-06-03 20:00:02.744000,MISS,45.1,1470.0
2026-06-03 20:00:02.749600,HIT,3.14,1473.0
