timestamp,evento,latencia_ms,espera_cola_ms
2026-06-03 20:00:01.189000,HIT,4.49,0.0
2026-06-03 20:00:01.218000,HIT,5.98,0.0
2026-06-03 20:00:01.247000,HIT,5.44,0.0
2026-06-03 20:00:01.276000,HIT,4.79,0.0
2026-06-03 20:00:01.305000,HIT,4.76,0.0
2026-06-03 20:00:01.334000,HIT,5.86,0.0
2026-06-03 20:00:01.363000,HIT,5.94,0.0
2026-06-03 20:00:01.392000,HIT,3.63,0.0
2026-06-03 20:00:01.421000,MISS,75.23,0.0
2026-06-03 20:00:01.450000,HIT,3.9,0.0
2026-06-03 20:00:01.479000,HIT,5.81,0.0
2026-06-03 20:00:01.508000,HIT,4.5,0.0
2026-06-03 20:00:01.537000,HIT,3.22,0.0
2026-06-03 20:00:01.566000,HIT,3.28,0.0
2026-06-03 20:00:01.595000,HIT,3.03,0.0
2026-06-03 20:00:01.624000,HIT,3.76,0.0
2026-06-03 20:00:01.653000,MISS,48.44,0.0
2026-06-03 20:00:01.682000,HIT,3.21,0.0
2026-06-03 20:00:01.711000,HIT,3.73,0.0
2026-06-03 20:00:01.740000,HIT,4.6,0.0
2026-06-03 20:00:01.769000,HIT,3.89,0.0
2026-06-03 20:00:01.798000,HIT,3.69,0.0
2026-06-03 20:00:01.827000,HIT,3.24,0.0
2026-06-03 20:00:01.856000,MISS,60.38,0.0
2026-06-03 20:00:01.885000,HIT,5.76,0.0
2026-06-03 20:00:01.914000,HIT,3.22,0.0
2026-06-03 20:00:01.943000,HIT,4.74,0.0
2026-06-03 20:00:01.972000,HIT,5.95,0.0
2026-06-03 20:00:02.001000,HIT,3.64,0.0
2026-06-03 20:00:02.030000,HIT,4.26,0.0
2026-06-03 20:00:02.059000,HIT,3.95,0.0
2026-06-03 20:00:02.088000,HIT,3.53,0.0
2026-06-03 20:00:02.117000,MISS,71.46,0.0
2026-06-03 20:00:02.146000,MISS,61.14,0.0
2026-06-03 20:00:02.175000,HIT,4.29,0.0
2026-06-03 20:00:02.204000,MISS,42.57,0.0
2026-06-03 20:00:02.233000,HIT,4.13,0.0
2026-06-03 20:00:02.262000,HIT,3.81,0.0
2026-06-03 20:00:02.291000,HIT,4.02,0.0
2026-06-03 20:00:02.320000,HIT,4.71,0.0
2026-06-03 20:00:02.349000,HIT,5.33,0.0
2026-06-03 20:00:02.378000,HIT,4.45,0.0
2026-06-03 20:00:02.407000,HIT,5.41,0.0
2026-06-03 20:00:02.436000,HIT,5.24,0.0
2026-06-03 20:00:02.465000,MISS,71.24,0.0
2026-06-03 20:00:02.494000,HIT,4.42,0.0
2026-06-03 20:00:02.523000,HIT,5.92,0.0
2026-06-03 20:00:02.552000,HIT,4.28,0.0
2026-06-03 20:00:02.581000,HIT,4.4,0.0
2026-06-03 20:00:02.610000,HIT,4.49,0.0
2026-06-03 20:00:02.639000,HIT,3.94,0.0
2026-06-03 20:00:02.668000,HIT,5.72,0.0
2026-06-03 20:00:02.697000,MISS,79.66,0.0
2026-06-03 20:00:02.726000,HIT,3.12,0.0
2026-06-03 20:00:02.755000,HIT,5.63,0.0
2026-06-03 20:00:02.784000,HIT,3.97,0.0
2026-06-03 20:00:02.813000,HIT,5.5,0.0
2026-06-03 20:00:02.842000,HIT,3.6,0.0
2026-06-03 20:00:02.871000,HIT,5.44,0.0
2026-06-03 20:00:02.900000,HIT,5.23,0.0
2026-06-03 20:00:02.929000,HIT,4.2,0.0
2026-06-03 20:00:02.958000,HIT,5.4,0.0
2026-06-03 20:00:02.987000,HIT,3.44,0.0
2026-06-03 20:00:03.016000,HIT,4.77,0.0
2026-06-03 20:00:03.045000,HIT,4.35,0.0
2026-06-03 20:00:03.074000,HIT,3.96,0.0
2026-06-03 20:00:03.103000,HIT,5.22,0.0
2026-06-03 20:00:03.132000,MISS,32.23,0.0
2026-06-03 20:00:03.161000,MISS,24.67,0.0
2026-06-03 20:00:03.190000,HIT,6.0,0.0
2026-06-03 20:00:03.219000,HIT,4.47,0.0
2026-06-03 20:00:03.248000,HIT,3.75,0.0
2026-06-03 20:00:03.277000,HIT,3.97,0.0
2026-06-03 20:00:03.306000,HIT,4.19,0.0
2026-06-03 20:00:03.335000,HIT,3.72,0.0
2026-06-03 20:00:03.364000,HIT,4.85,0.0
2026-06-03 20:00:03.393000,HIT,5.25,0.0
2026-06-03 20:00:03.422000,HIT,3.61,0.0
2026-06-03 20:00:03.451000,HIT,3.37,0.0
2026-06-03 20:00:03.480000,HIT,5.64,0.0
2026-06-03 20:00:03.509000,HIT,3.88,0.0
2026-06-03 20:00:03.538000,HIT,4.33,0.0
2026-06-03 20:00:03.567000,HIT,4.24,0.0
2026-06-03 20:00:03.596000,HIT,3.4,0.0
2026-06-03 20:00:03.625000,HIT,3.77,0.0
2026-06-03 20:00:03.654000,MISS,33.01,0.0
2026-06-03 20:00:03.683000,HIT,4.19,0.0
2026-06-03 20:00:03.712000,HIT,3.43,0.0
2026-06-03 20:00:03.741000,HIT,5.79,0.0
2026-06-03 20:00:03.770000,HIT,4.52,0.0
2026-06-03 20:00:03.799000,HIT,3.03,0.0
2026-06-03 20:00:03.828000,HIT,3.64,0.0
2026-06-03 20:00:03.857000,HIT,4.06,0.0
2026-06-03 20:00:03.886000,HIT,4.48,0.0
2026-06-03 20:00:03.915000,HIT,5.75,0.0
2026-06-03 20:00:03.944000,MISS,30.51,0.0
2026-06-03 20:00:03.973000,HIT,4.51,0.0
2026-06-03 20:00:04.002000,HIT,5.2,0.0
2026-06-03 20:00:04.031000,HIT,5.11,0.0
2026-06-03 20:00:04.060000,MISS,38.07,0.0
2026-06-03 20:00:04.089000,HIT,5.27,0.0
2026-06-03 20:00:04.118000,MISS,54.2,0.0
2026-06-03 20:00:04.147000,HIT,4.5,0.0
2026-06-03 20:00:04.176000,HIT,3.26,0.0
2026-06-03 20:00:04.205000,HIT,4.64,0.0
2026-06-03 20:00:04.234000,HIT,5.2,0.0
2026-06-03 20:00:04.263000,HIT,4.24,0.0
2026-06-03 20:00:04.292000,HIT,4.39,0.0
2026-06-03 20:00:04.321000,HIT,5.3,0.0
2026-06-03 20:00:04.350000,HIT,5.4,0.0
2026-06-03 20:00:04.379000,HIT,5.48,0.0
2026-06-03 20:00:04.408000,HIT,5.52,0.0
2026-06-03 20:00:04.437000,HIT,4.62,0.0
2026-06-03 20:00:04.466000,HIT,3.05,0.0
2026-06-03 20:00:04.495000,HIT,3.87,0.0
2026-06-03 20:00:04.524000,HIT,3.78,0.0
2026-06-03 20:00:04.553000,HIT,3.75,0.0
2026-06-03 20:00:04.582000,HIT,5.4,0.0
2026-06-03 20:00:04.611000,MISS,67.51,0.0
2026-06-03 20:00:04.640000,HIT,5.0,0.0
2026-06-03 20:00:04.669000,HIT,5.26,0.0
2026-06-03 20:00:04.698000,HIT,3.14,0.0
2026-06-03 20:00:04.727000,HIT,4.1,0.0
2026-06-03 20:00:04.756000,HIT,5.02,0.0
2026-06-03 20:00:04.785000,MISS,21.2,0.0
2026-06-03 20:00:04.814000,HIT,4.73,0.0
2026-06-03 20:00:04.843000,MISS,35.45,0.0
2026-06-03 20:00:04.872000,HIT,5.36,0.0
2026-06-03 20:00:04.901000,HIT,3.17,0.0
2026-06-03 20:00:04.930000,MISS,38.69,0.0
2026-06-03 20:00:04.959000,HIT,5.75,0.0
2026-06-03 20:00:04.988000,MISS,22.07,0.0
2026-06-03 20:00:05.017000,HIT,4.08,0.0
2026-06-03 20:00:05.046000,HIT,3.3,0.0
2026-06-03 20:00:05.075000,HIT,5.66,0.0
2026-06-03 20:00:05.104000,MISS,51.94,0.0
2026-06-03 20:00:05.133000,HIT,3.96,0.0
2026-06-03 20:00:05.162000,HIT,3.71,0.0
2026-06-03 20:00:05.191000,HIT,4.26,0.0
2026-06-03 20:00:05.220000,HIT,5.08,0.0
2026-06-03 20:00:05.249000,HIT,4.41,0.0
2026-06-03 20:00:05.278000,HIT,5.27,0.0
2026-06-03 20:00:05.307000,HIT,5.47,0.0
2026-06-03 20:00:05.336000,HIT,3.9,0.0
2026-06-03 20:00:05.365000,MISS,79.46,0.0
2026-06-03 20:00:05.394000,HIT,5.61,0.0
2026-06-03 20:00:05.423000,MISS,28.3,0.0
2026-06-03 20:00:05.452000,HIT,3.93,0.0
2026-06-03 20:00:05.481000,HIT,4.71,0.0
2026-06-03 20:00:05.510000,HIT,3.45,0.0
2026-06-03 20:00:05.539000,HIT,4.14,0.0
2026-06-03 20:00:05.568000,HIT,4.63,0.0
2026-06-03 20:00:05.597000,HIT,4.23,0.0
2026-06-03 20:00:05.626000,HIT,5.76,0.0
2026-06-03 20:00:05.655000,HIT,3.25,0.0
2026-06-03 20:00:05.684000,HIT,3.79,0.0
2026-06-03 20:00:05.713000,HIT,5.58,0.0
2026-06-03 20:00:05.742000,HIT,5.22,0.0
2026-06-03 20:00:05.771000,HIT,3.31,0.0
2026-06-03 20:00:05.800000,MISS,39.95,0.0
2026-06-03 20:00:05.829000,HIT,5.0,0.0
2026-06-03 20:00:05.858000,HIT,5.5,0.0
2026-06-03 20:00:05.887000,HIT,3.35,0.0
2026-06-03 20:00:05.916000,HIT,4.78,0.0
2026-06-03 20:00:05.945000,HIT,5.86,0.0
2026-06-03 20:00:05.974000,MISS,41.48,0.0
2026-06-03 20:00:06.003000,HIT,4.11,0.0
2026-06-03 20:00:06.032000,HIT,4.18,0.0
2026-06-03 20:00:06.061000,MISS,74.05,0.0
2026-06-03 20:00:06.090000,MISS,57.8,0.0
2026-06-03 20:00:06.119000,HIT,3.24,0.0
2026-06-03 20:00:06.148000,HIT,4.48,0.0
2026-06-03 20:00:06.177000,HIT,5.07,0.0
2026-06-03 20:00:06.206000,HIT,3.97,0.0
2026-06-03 20:00:06.235000,HIT,4.79,0.0
2026-06-03 20:00:06.264000,HIT,5.14,0.0
2026-06-03 20:00:06.293000,HIT,4.89,0.0
2026-06-03 20:00:06.322000,HIT,4.23,0.0
2026-06-03 20:00:06.351000,HIT,5.71,0.0
2026-06-03 20:00:06.380000,HIT,4.09,0.0
2026-06-03 20:00:06.409000,HIT,5.79,0.0
2026-06-03 20:00:06.438000,HIT,3.64,0.0
2026-06-03 20:00:06.467000,HIT,4.32,0.0
2026-06-03 20:00:06.496000,MISS,41.37,0.0
2026-06-03 20:00:06.525000,HIT,4.98,0.0
2026-06-03 20:00:06.554000,MISS,62.81,0.0
2026-06-03 20:00:06.583000,HIT,5.4,0.0
2026-06-03 20:00:06.612000,HIT,4.19,0.0
2026-06-03 20:00:06.641000,HIT,3.13,0.0
2026-06-03 20:00:06.670000,HIT,3.04,0.0
2026-06-03 20:00:06.699000,HIT,3.68,0.0
2026-06-03 20:00:06.728000,MISS,63.43,0.0
2026-06-03 20:00:06.757000,HIT,4.41,0.0
2026-06-03 20:00:06.786000,HIT,5.99,0.0
2026-06-03 20:00:06.815000,HIT,3.73,0.0
2026-06-03 20:00:06.844000,HIT,5.37,0.0
2026-06-03 20:00:06.873000,HIT,4.41,0.0
2026-06-03 20:00:06.902000,MISS,24.46,0.0
2026-06-03 20:00:06.931000,HIT,3.53,0.0
2026-06-03 20:00:06.960000,HIT,5.45,0.0
2026-06-03 20:00:06.989000,HIT,4.8,0.0
2026-06-03 20:00:07.018000,HIT,5.45,0.0
2026-06-03 20:00:07.047000,MISS,67.54,0.0
2026-06-03 20:00:07.076000,HIT,4.93,0.0
2026-06-03 20:00:07.105000,HIT,5.39,0.0
2026-06-03 20:00:07.134000,HIT,3.28,0.0
2026-06-03 20:00:07.163000,HIT,4.2,0.0
2026-06-03 20:00:07.192000,HIT,4.03,0.0
2026-06-03 20:00:07.221000,HIT,3.41,0.0
2026-06-03 20:00:07.250000,HIT,4.5,0.0
2026-06-03 20:00:07.279000,HIT,4.22,0.0
2026-06-03 20:00:07.308000,HIT,5.31,0.0
2026-06-03 20:00:07.337000,HIT,5.75,0.0
2026-06-03 20:00:07.366000,HIT,5.22,0.0
2026-06-03 20:00:07.395000,HIT,4.34,0.0
2026-06-03 20:00:07.424000,HIT,4.65,0.0
2026-06-03 20:00:07.453000,HIT,5.93,0.0
2026-06-03 20:00:07.482000,HIT,3.43,0.0
2026-06-03 20:00:07.511000,HIT,4.71,0.0
2026-06-03 20:00:07.540000,HIT,5.29,0.0
2026-06-03 20:00:07.569000,HIT,5.38,0.0
2026-06-03 20:00:07.598000,MISS,74.29,0.0
2026-06-03 20:00:07.627000,MISS,62.77,0.0
2026-06-03 20:00:07.656000,HIT,4.79,0.0
2026-06-03 20:00:07.685000,HIT,4.16,0.0
2026-06-03 20:00:07.714000,HIT,5.63,0.0
2026-06-03 20:00:07.743000,HIT,5.18,0.0
2026-06-03 20:00:07.772000,MISS,41.0,0.0
2026-06-03 20:00:07.801000,HIT,4.03,0.0
2026-06-03 20:00:07.830000,HIT,4.59,0.0
2026-06-03 20:00:07.859000,HIT,4.43,0.0
2026-06-03 20:00:07.888000,HIT,5.13,0.0
2026-06-03 20:00:07.917000,MISS,17.49,0.0
2026-06-03 20:00:07.946000,HIT,3.82,0.0
2026-06-03 20:00:07.975000,HIT,5.94,0.0
2026-06-03 20:00:08.004000,HIT,5.54,0.0
2026-06-03 20:00:08.033000,HIT,5.51,0.0
2026-06-03 20:00:08.062000,HIT,3.16,0.0
2026-06-03 20:00:08.091000,HIT,4.48,0.0
2026-06-03 20:00:08.120000,HIT,3.79,0.0
2026-06-03 20:00:08.149000,MISS,58.39,0.0
2026-06-03 20:00:08.178000,HIT,5.23,0.0
2026-06-03 20:00:08.207000,HIT,3.88,0.0
2026-06-03 20:00:08.236000,HIT,5.2,0.0
2026-06-03 20:00:08.265000,HIT,4.07,0.0
2026-06-03 20:00:08.294000,HIT,5.17,0.0
2026-06-03 20:00:08.323000,HIT,3.03,0.0
2026-06-03 20:00:08.352000,HIT,3.83,0.0
2026-06-03 20:00:08.381000,HIT,4.0,0.0
2026-06-03 20:00:08.410000,HIT,4.49,0.0
2026-06-03 20:00:08.439000,HIT,3.71,0.0
2026-06-03 20:00:08.468000,HIT,5.19,0.0
2026-06-03 20:00:08.497000,HIT,3.21,0.0
2026-06-03 20:00:08.526000,HIT,4.23,0.0
2026-06-03 20:00:08.555000,HIT,3.84,0.0
2026-06-03 20:00:08.584000,HIT,5.97,0.0
2026-06-03 20:00:08.613000,HIT,5.81,0.0
2026-06-03 20:00:08.642000,HIT,5.54,0.0
2026-06-03 20:00:08.671000,MISS,48.39,0.0
2026-06-03 20:00:08.700000,MISS,71.53,0.0
2026-06-03 20:00:08.729000,HIT,3.54,0.0
2026-06-03 20:00:08.758000,MISS,75.77,0.0
2026-06-03 20:00:08.787000,MISS,17.86,0.0
2026-06-03 20:00:08.816000,HIT,3.62,0.0
2026-06-03 20:00:08.845000,HIT,3.78,0.0
2026-06-03 20:00:08.874000,HIT,4.84,0.0
2026-06-03 20:00:08.903000,HIT,3.46,0.0
2026-06-03 20:00:08.932000,HIT,4.76,0.0
2026-06-03 20:00:08.961000,HIT,3.58,0.0
2026-06-03 20:00:08.990000,HIT,4.31,0.0
2026-06-03 20:00:09.019000,HIT,5.42,0.0
2026-06-03 20:00:09.048000,HIT,5.5,0.0
2026-06-03 20:00:09.077000,HIT,5.38,0.0
2026-06-03 20:00:09.106000,HIT,3.99,0.0
2026-06-03 20:00:09.135000,HIT,3.73,0.0
2026-06-03 20:00:09.164000,HIT,5.28,0.0
2026-06-03 20:00:09.193000,HIT,3.21,0.0
2026-06-03 20:00:09.222000,HIT,5.17,0.0
2026-06-03 20:00:09.251000,HIT,5.56,0.0
2026-06-03 20:00:09.280000,HIT,3.61,0.0
2026-06-03 20:00:09.309000,HIT,5.15,0.0
2026-06-03 20:00:09.338000,HIT,3.54,0.0
2026-06-03 20:00:09.367000,HIT,3.75,0.0
2026-06-03 20:00:09.396000,HIT,4.97,0.0
2026-06-03 20:00:09.425000,HIT,3.71,0.0
2026-06-03 20:00:09.454000,MISS,55.12,0.0
2026-06-03 20:00:09.483000,HIT,5.01,0.0
2026-06-03 20:00:09.512000,HIT,3.76,0.0
2026-06-03 20:00:09.541000,HIT,4.79,0.0
2026-06-03 20:00:09.570000,HIT,4.47,0.0
2026-06-03 20:00:09.599000,MISS,36.1,0.0
2026-06-03 20:00:09.628000,MISS,66.32,0.0
2026-06-03 20:00:09.657000,HIT,5.49,0.0
2026-06-03 20:00:09.686000,HIT,3.62,0.0
2026-06-03 20:00:09.715000,HIT,5.78,0.0
2026-06-03 20:00:09.744000,HIT,5.51,0.0
2026-06-03 20:00:09.773000,HIT,5.48,0.0
2026-06-03 20:00:09.802000,HIT,4.8,0.0
2026-06-03 20:00:09.831000,HIT,4.31,0.0
2026-06-03 20:00:09.860000,MISS,75.38,0.0
2026-06-03 20:00:09.889000,HIT,4.03,0.0
2026-06-03 20:00:09.918000,HIT,5.63,0.0
2026-06-03 20:00:09.947000,HIT,5.68,0.0
2026-06-03 20:00:09.976000,HIT,5.92,0.0
2026-06-03 20:00:10.005000,HIT,3.76,0.0
2026-06-03 20:00:10.034000,HIT,5.44,0.0
2026-06-03 20:00:10.063000,HIT,3.88,0.0
2026-06-03 20:00:10.092000,HIT,5.92,0.0
2026-06-03 20:00:10.121000,HIT,4.75,0.0
2026-06-03 20:00:10.150000,HIT,3.25,0.0
2026-06-03 20:00:10.179000,HIT,3.99,0.0
2026-06-03 20:00:10.208000,HIT,5.98,0.0
2026-06-03 20:00:10.237000,MISS,25.19,0.0
2026-06-03 20:00:10.266000,HIT,5.09,0.0
2026-06-03 20:00:10.295000,HIT,5.84,0.0
2026-06-03 20:00:10.324000,HIT,4.42,0.0
2026-06-03 20:00:10.353000,HIT,4.57,0.0
2026-06-03 20:00:10.382000,HIT,4.63,0.0
2026-06-03 20:00:10.411000,HIT,3.15,0.0
2026-06-03 20:00:10.440000,HIT,3.78,0.0
2026-06-03 20:00:10.469000,HIT,3.08,0.0
2026-06-03 20:00:10.498000,HIT,4.43,0.0
2026-06-03 20:00:10.527000,HIT,3.25,0.0
2026-06-03 20:00:10.556000,HIT,4.85,0.0
2026-06-03 20:00:10.585000,HIT,3.75,0.0
2026-06-03 20:00:10.614000,HIT,5.86,0.0
2026-06-03 20:00:10.643000,HIT,5.75,0.0
2026-06-03 20:00:10.672000,MISS,15.24,0.0
2026-06-03 20:00:10.701000,HIT,5.59,0.0
2026-06-03 20:00:10.730000,HIT,4.87,0.0
2026-06-03 20:00:10.759000,HIT,4.83,0.0
2026-06-03 20:00:10.788000,MISS,23.03,0.0
2026-06-03 20:00:10.817000,HIT,5.77,0.0
2026-06-03 20:00:10.846000,HIT,3.51,0.0
2026-06-03 20:00:10.875000,HIT,4.82,0.0
2026-06-03 20:00:10.904000,HIT,4.1,0.0
2026-06-03 20:00:10.933000,HIT,4.93,0.0
2026-06-03 20:00:10.962000,HIT,5.9,0.0
2026-06-03 20:00:10.991000,MISS,49.37,0.0
2026-06-03 20:00:11.020000,HIT,4.69,0.0
2026-06-03 20:00:11.049000,HIT,4.48,0.0
2026-06-03 20:00:11.078000,HIT,5.48,0.0
2026-06-03 20:00:11.107000,HIT,5.76,0.0
2026-06-03 20:00:11.136000,HIT,4.15,0.0
2026-06-03 20:00:11.165000,HIT,3.62,0.0
2026-06-03 20:00:11.194000,HIT,5.26,0.0
2026-06-03 20:00:11.223000,HIT,5.54,0.0
2026-06-03 20:00:11.252000,MISS,64.42,0.0
2026-06-03 20:00:11.281000,HIT,4.04,0.0
2026-06-03 20:00:11.310000,HIT,3.95,0.0
2026-06-03 20:00:11.339000,HIT,3.51,0.0
2026-06-03 20:00:11.368000,HIT,5.74,0.0
2026-06-03 20:00:11.397000,HIT,4.23,0.0
2026-06-03 20:00:11.426000,HIT,5.7,0.0
2026-06-03 20:00:11.455000,HIT,4.56,0.0
2026-06-03 20:00:11.484000,HIT,4.15,0.0
2026-06-03 20:00:11.513000,MISS,52.25,0.0
2026-06-03 20:00:11.542000,HIT,3.58,0.0
2026-06-03 20:00:11.571000,HIT,3.08,0.0
2026-06-03 20:00:11.600000,HIT,4.72,0.0
2026-06-03 20:00:11.629000,HIT,3.52,0.0
2026-06-03 20:00:11.658000,HIT,5.84,0.0
2026-06-03 20:00:11.687000,HIT,4.19,0.0
2026-06-03 20:00:11.716000,HIT,5.25,0.0
2026-06-03 20:00:11.745000,HIT,3.25,0.0
2026-06-03 20:00:11.774000,HIT,3.89,0.0
2026-06-03 20:00:11.803000,HIT,3.67,0.0
2026-06-03 20:00:11.832000,HIT,3.2,0.0
2026-06-03 20:00:11.861000,HIT,4.52,0.0
2026-06-03 20:00:11.890000,HIT,3.62,0.0
2026-06-03 20:00:11.919000,HIT,3.86,0.0
2026-06-03 20:00:11.948000,HIT,3.33,0.0
2026-06-03 20:00:11.977000,MISS,28.67,0.0
2026-06-03 20:00:12.006000,HIT,4.82,0.0
2026-06-03 20:00:12.035000,HIT,5.97,0.0
2026-06-03 20:00:12.064000,HIT,3.83,0.0
2026-06-03 20:00:12.093000,HIT,3.55,0.0
2026-06-03 20:00:12.122000,HIT,5.74,0.0
2026-06-03 20:00:12.151000,MISS,18.91,0.0
2026-06-03 20:00:12.180000,HIT,3.89,0.0
2026-06-03 20:00:12.209000,HIT,3.33,0.0
2026-06-03 20:00:12.238000,HIT,5.25,0.0
2026-06-03 20:00:12.267000,HIT,3.07,0.0
2026-06-03 20:00:12.296000,HIT,3.66,0.0
2026-06-03 20:00:12.325000,HIT,5.4,0.0
2026-06-03 20:00:12.354000,HIT,5.83,0.0
2026-06-03 20:00:12.383000,MISS,66.81,0.0
2026-06-03 20:00:12.412000,MISS,63.62,0.0
2026-06-03 20:00:12.441000,HIT,3.72,0.0
2026-06-03 20:00:12.470000,HIT,4.71,0.0
2026-06-03 20:00:12.499000,HIT,5.66,0.0
2026-06-03 20:00:12.528000,HIT,3.44,0.0
2026-06-03 20:00:12.557000,HIT,3.58,0.0
2026-06-03 20:00:12.586000,HIT,3.34,0.0
2026-06-03 20:00:12.615000,HIT,5.08,0.0
2026-06-03 20:00:12.644000,HIT,3.84,0.0
2026-06-03 20:00:12.673000,HIT,5.42,0.0
2026-06-03 20:00:12.702000,HIT,3.15,0.0
2026-06-03 20:00:12.731000,HIT,5.7,0.0
2026-06-03 20:00:12.760000,HIT,5.04,0.0
2026-06-03 20:00:12.789000,HIT,5.02,0.0
2026-06-03 20:00:12.818000,HIT,5.36,0.0
2026-06-03 20:00:12.847000,HIT,4.38,0.0
2026-06-03 20:00:12.876000,HIT,3.42,0.0
2026-06-03 20:00:12.905000,HIT,3.05,0.0
2026-06-03 20:00:12.934000,HIT,3.63,0.0
2026-06-03 20:00:12.963000,HIT,4.98,0.0
2026-06-03 20:00:12.992000,HIT,3.77,0.0
2026-06-03 20:00:13.021000,HIT,4.38,0.0
2026-06-03 20:00:13.050000,MISS,17.5,0.0
2026-06-03 20:00:13.079000,HIT,5.73,0.0
2026-06-03 20:00:13.108000,HIT,3.8,0.0
2026-06-03 20:00:13.137000,HIT,3.88,0.0
2026-06-03 20:00:13.166000,HIT,3.99,0.0
2026-06-03 20:00:13.195000,HIT,5.81,0.0
2026-06-03 20:00:13.224000,HIT,5.66,0.0
2026-06-03 20:00:13.253000,HIT,3.53,0.0
2026-06-03 20:00:13.282000,HIT,5.87,0.0
2026-06-03 20:00:13.311000,HIT,4.66,0.0
2026-06-03 20:00:13.340000,MISS,19.12,0.0
2026-06-03 20:00:13.369000,HIT,5.82,0.0
2026-06-03 20:00:13.398000,HIT,3.21,0.0
2026-06-03 20:00:13.427000,HIT,4.58,0.0
2026-06-03 20:00:13.456000,MISS,72.39,0.0
2026-06-03 20:00:13.485000,HIT,3.52,0.0
2026-06-03 20:00:13.514000,HIT,3.07,0.0
2026-06-03 20:00:13.543000,MISS,79.35,0.0
2026-06-03 20:00:13.572000,HIT,3.02,0.0
2026-06-03 20:00:13.601000,MISS,77.38,0.0
2026-06-03 20:00:13.630000,HIT,4.59,0.0
2026-06-03 20:00:13.659000,HIT,3.95,0.0
2026-06-03 20:00:13.688000,HIT,4.69,0.0
2026-06-03 20:00:13.717000,HIT,5.82,0.0
2026-06-03 20:00:13.746000,HIT,5.71,0.0
2026-06-03 20:00:13.775000,HIT,4.22,0.0
2026-06-03 20:00:13.804000,HIT,4.29,0.0
2026-06-03 20:00:13.833000,MISS,26.26,0.0
2026-06-03 20:00:13.862000,HIT,4.6,0.0
2026-06-03 20:00:13.891000,HIT,4.89,0.0
2026-06-03 20:00:13.920000,HIT,4.35,0.0
2026-06-03 20:00:13.949000,HIT,5.57,0.0
2026-06-03 20:00:13.978000,MISS,42.35,0.0
2026-06-03 20:00:14.007000,HIT,5.06,0.0
2026-06-03 20:00:14.036000,MISS,39.83,0.0
2026-06-03 20:00:14.065000,HIT,4.79,0.0
2026-06-03 20:00:14.094000,HIT,4.7,0.0
2026-06-03 20:00:14.123000,HIT,5.7,0.0
2026-06-03 20:00:14.152000,HIT,5.05,0.0
2026-06-03 20:00:14.181000,MISS,22.28,0.0
2026-06-03 20:00:14.210000,HIT,4.74,0.0
2026-06-03 20:00:14.239000,HIT,3.08,0.0
2026-06-03 20:00:14.268000,HIT,4.16,0.0
2026-06-03 20:00:14.297000,HIT,3.12,0.0
2026-06-03 20:00:14.326000,HIT,3.56,0.0
2026-06-03 20:00:14.355000,HIT,3.37,0.0
2026-06-03 20:00:14.384000,MISS,56.93,0.0
2026-06-03 20:00:14.413000,HIT,5.97,0.0
